type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
Appareil fixe-Vast apparaat,Grand Place,1.0,6920.0,Wellin,Luxembourg,.,Oui-Ja,Non-Nee,,"1.0 Grand Place, Wellin, Luxembourg, Belgium 6920",50.0819656,5.1136134
Appareil fixe-Vast apparaat,rue de Fer,42.0,5000.0,Namur,Namur,Accueil,Oui-Ja,Non-Nee,,"42.0 rue de Fer, Namur, Namur, Belgium 5000",50.4665008,4.8654789
Appareil fixe-Vast apparaat,Place Schalbert Bat,3.0,6700.0,Arlon,Luxembourg,Couloir parquet police,Oui-Ja,Non-Nee,,"3.0 Place Schalbert Bat, Arlon, Luxembourg, Belgium 6700",49.6860934,5.8083032
Appareil fixe-Vast apparaat,Place du Palais de Justice ,4.0,5000.0,Namur,Namur,Entrée,Oui-Ja,Non-Nee,,"4.0 Place du Palais de Justice , Namur, Namur, Belgium 5000",50.4653658,4.8599241
Appareil fixe-Vast apparaat,rue Arthur Defoin,215.0,5500.0,Dinant,Namur,Entrée,Oui-Ja,Non-Nee,,"215.0 rue Arthur Defoin, Dinant, Namur, Belgium 5500",50.2423501,4.9214782
Appareil fixe-Vast apparaat,rue Victor Libert,,6900.0,Marche en Famenne,Luxembourg,Accueil,Oui-Ja,Non-Nee,," rue Victor Libert, Marche en Famenne, Luxembourg, Belgium 6900",50.2287972,5.3355476
Appareil fixe-Vast apparaat,rue Victor Libert,9.0,6900.0,Marche en Famenne,Luxembourg,Accueil,Oui-Ja,Non-Nee,,"9.0 rue Victor Libert, Marche en Famenne, Luxembourg, Belgium 6900",50.2287972,5.3355476
Appareil fixe-Vast apparaat,Place Charles Bergh,1.0,6840.0,Neufchateau,Luxembourg,Accueil,Oui-Ja,Non-Nee,,"1.0 Place Charles Bergh, Neufchateau, Luxembourg, Belgium 6840",49.8417636,5.4360034
Appareil fixe-Vast apparaat,Allée des Hêtres,2.0,7140.0,Morlanwelz,Hainaut,Bibliothèque,Oui-Ja,Non-Nee,,"2.0 Allée des Hêtres, Morlanwelz, Hainaut, Belgium 7140",50.4574789,4.2379316
Appareil fixe-Vast apparaat,Place Poelaert,3.0,1000.0,Bruxelles,Bruxelles-Brussel,Hall,Oui-Ja,Non-Nee,,"3.0 Place Poelaert, Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8378014,4.3531123
Appareil fixe-Vast apparaat,rue de la Régence ,63.0,1000.0,Bruxelles,Bruxelles-Brussel,Couloir,Oui-Ja,Non-Nee,,"63.0 rue de la Régence , Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8399348,4.3562587
Appareil fixe-Vast apparaat,rue des 4 Bras,,1000.0,Bruxelles,Bruxelles-Brussel,Hall,Oui-Ja,Non-Nee,," rue des 4 Bras, Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8370184,4.3538318
Appareil fixe-Vast apparaat,Boulevard de Waterloo,70.0,1000.0,Bruxelles,Bruxelles-Brussel,Hall,Oui-Ja,Non-Nee,,"70.0 Boulevard de Waterloo, Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8356258,4.3539074
Appareil fixe-Vast apparaat,rue des 4 Bras,13.0,1000.0,Bruxelles,Bruxelles-Brussel,Couloir visiteurs,Oui-Ja,Non-Nee,,"13.0 rue des 4 Bras, Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8370184,4.3538318
Appareil fixe-Vast apparaat,rue de la Prospérité,14.0,1080.0,Bruxelles,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,,"14.0 rue de la Prospérité, Bruxelles, Bruxelles-Brussel, Belgium 1080",50.8561994,4.3407765
Appareil fixe-Vast apparaat,rue Demosthène,36.0,1070.0,Bruxelles,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,,"36.0 rue Demosthène, Bruxelles, Bruxelles-Brussel, Belgium 1070",50.8408908,4.3076728
Appareil fixe-Vast apparaat,avenue Victor David,12.0,4830.0,Limbourg,Liège,.,Oui-Ja,Non-Nee,,"12.0 avenue Victor David, Limbourg, Liège, Belgium 4830",50.6156492,5.943629
Appareil fixe-Vast apparaat,rue de la Papeterie ,1.0,5300.0,Andenne,Namur,Site administratif,Oui-Ja,Non-Nee,,"1.0 rue de la Papeterie , Andenne, Namur, Belgium 5300",50.4916481,5.0921607
Appareil fixe-Vast apparaat,rue Neuve,,4860.0,Pepinster,Liège,.,Oui-Ja,Non-Nee,," rue Neuve, Pepinster, Liège, Belgium 4860",50.5652277,5.8035801
Appareil fixe-Vast apparaat,avenue Reine Elisabeth,29.0,5300.0,Andenne,Namur,RDC,Oui-Ja,Non-Nee,,"29.0 avenue Reine Elisabeth, Andenne, Namur, Belgium 5300",50.4912843,5.0873874
Appareil fixe-Vast apparaat,route de Bavay,44.0,7080.0,Frameries,Hainaut,Accueil,Oui-Ja,Non-Nee,,"44.0 route de Bavay, Frameries, Hainaut, Belgium 7080",50.3957169,3.9142994
Appareil fixe-Vast apparaat,Portpolderweg,,2040.0,Antwerpen,Antwerpen,2de verdieping,Oui-Ja,Non-Nee,," Portpolderweg, Antwerpen, Antwerpen, Belgium 2040",51.34183059999999,4.2964605
Appareil fixe-Vast apparaat,Kazernevest,3.0,8000.0,Brugge,West-Vlaanderen,Kloostergang,Oui-Ja,Non-Nee,,"3.0 Kazernevest, Brugge, West-Vlaanderen, Belgium 8000",51.2084193,3.2398107
Appareil fixe-Vast apparaat,Noordlaan,31.0,9200.0,Dendermonde,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"31.0 Noordlaan, Dendermonde, Oost-Vlaanderen, Belgium 9200",51.033409,4.0956372
Appareil fixe-Vast apparaat,Justitieplein,1.0,9200.0,Dendermonde,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"1.0 Justitieplein, Dendermonde, Oost-Vlaanderen, Belgium 9200",51.0315663,4.0990017
Appareil fixe-Vast apparaat,Opgleistenlaan ,401.0,9000.0,Gent,Oost-Vlaanderen,SPP Inkom,Oui-Ja,Non-Nee,,"401.0 Opgleistenlaan , Gent, Oost-Vlaanderen, Belgium 9000",51.06783069999999,3.7290914
Appareil fixe-Vast apparaat,Koophandelsplein,23.0,9000.0,Gent,Oost-Vlaanderen,Receptie,Oui-Ja,Non-Nee,,"23.0 Koophandelsplein, Gent, Oost-Vlaanderen, Belgium 9000",51.0498226,3.7211977
Appareil fixe-Vast apparaat,Rue de l Eglise ,77.0,1082.0,Berchem-Ste-Agathe,Bruxelles-Brussel,Grande salle,Oui-Ja,Non-Nee,,"77.0 Rue de l Eglise , Berchem-Ste-Agathe, Bruxelles-Brussel, Belgium 1082",50.8632113,4.2936187
Appareil fixe-Vast apparaat,Avenue Selliers de Moranville ,120.0,1082.0,Berchem-Ste-Agathe,Bruxelles-Brussel,Entrée,Oui-Ja,Non-Nee,,"120.0 Avenue Selliers de Moranville , Berchem-Ste-Agathe, Bruxelles-Brussel, Belgium 1082",50.8667882,4.2909639
Appareil fixe-Vast apparaat,Avenue Selliers de Moranville,91.0,1082.0,Berchem-Ste-Agathe,Bruxelles-Brussel,RDC 2e accueil,Oui-Ja,Non-Nee,,"91.0 Avenue Selliers de Moranville, Berchem-Ste-Agathe, Bruxelles-Brussel, Belgium 1082",50.8667882,4.2909639
Appareil fixe-Vast apparaat,Avenue Selliers de Moranville ,91.0,1082.0,Berchem-Ste-Agathe,Bruxelles-Brussel,Etage E Epicerie,Oui-Ja,Non-Nee,,"91.0 Avenue Selliers de Moranville , Berchem-Ste-Agathe, Bruxelles-Brussel, Belgium 1082",50.8667882,4.2909639
Appareil fixe-Vast apparaat,Vrijthof,2.0,3700.0,Tongeren,Limburg,.,Oui-Ja,Non-Nee,,"2.0 Vrijthof, Tongeren, Limburg, Belgium 3700",50.7808637,5.4654177
Appareil fixe-Vast apparaat,Smoldersplein,5.0,3000.0,Leuven,Vlaams-Brabant,.,Oui-Ja,Non-Nee,,"5.0 Smoldersplein, Leuven, Vlaams-Brabant, Belgium 3000",50.8804558,4.7014633
Appareil fixe-Vast apparaat,Kielenstraat,2.0,3700.0,Tongeren,Limburg,.,Oui-Ja,Non-Nee,,"2.0 Kielenstraat, Tongeren, Limburg, Belgium 3700",50.7804439,5.4687164
Appareil fixe-Vast apparaat,Industrieweg,148.0,3583.0,Beringen,Limburg,.,Oui-Ja,Non-Nee,,"148.0 Industrieweg, Beringen, Limburg, Belgium 3583",51.0615727,5.1546685
Appareil fixe-Vast apparaat,Molenhoekstraat ,63.0,9170.0,MEERDONK,Oost-Vlaanderen,Opslagruimte,Oui-Ja,Non-Nee,8u00 tot 18u00,"63.0 Molenhoekstraat , MEERDONK, Oost-Vlaanderen, Belgium 9170",51.2771596,4.1446318
Appareil fixe-Vast apparaat,Voochtstraat,7.0,2800.0,Mechelen,Antwerpen,.,Oui-Ja,Non-Nee,,"7.0 Voochtstraat, Mechelen, Antwerpen, Belgium 2800",51.0284451,4.4876322
Appareil fixe-Vast apparaat,Waalsekaai,,2000.0,Antwerpen,Antwerpen,Verdieping +1,Oui-Ja,Non-Nee,," Waalsekaai, Antwerpen, Antwerpen, Belgium 2000",51.2098583,4.3889581
Appareil fixe-Vast apparaat,Bolivarplaats,20.0,2000.0,Antwerpen,Antwerpen,Verdieping +2,Oui-Ja,Non-Nee,,"20.0 Bolivarplaats, Antwerpen, Antwerpen, Belgium 2000",51.2041794,4.3879823
Appareil fixe-Vast apparaat,Kasteelplein,11.0,2300.0,Turnhout,Antwerpen,.,Oui-Ja,Non-Nee,,"11.0 Kasteelplein, Turnhout, Antwerpen, Belgium 2300",51.3248863,4.9451564
Appareil fixe-Vast apparaat,Kasteelplein,1.0,2300.0,Turnhout,Antwerpen,.,Oui-Ja,Non-Nee,,"1.0 Kasteelplein, Turnhout, Antwerpen, Belgium 2300",51.3248863,4.9451564
Appareil fixe-Vast apparaat,Mijlstraat ,91.0,2570.0,Duffel,Antwerpen,Gemeentelijke basisschool De Meyl (voorgevel schoolgebouw aan de straatkant),Oui-Ja,Oui-Ja,,"91.0 Mijlstraat , Duffel, Antwerpen, Belgium 2570",51.09032999999999,4.55405
Appareil fixe-Vast apparaat,Olenseweg,150.0,2440.0,Geel,Antwerpen,Fietsstalling,Oui-Ja,Oui-Ja,,"150.0 Olenseweg, Geel, Antwerpen, Belgium 2440",51.1655524,4.9328685
Appareil fixe-Vast apparaat,Sint-Andreaslaan ,5.0,8730.0,Beernem,West-Vlaanderen,"Gelijkvloers, gang sporthal",Non-Nee,Oui-Ja,,"5.0 Sint-Andreaslaan , Beernem, West-Vlaanderen, Belgium 8730",51.1293576,3.3345777
Appareil fixe-Vast apparaat,Rue l Agrafe,70.0,1070.0,Anderlecht,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,,"70.0 Rue l Agrafe, Anderlecht, Bruxelles-Brussel, Belgium 1070",50.8417007,4.312967
Appareil fixe-Vast apparaat,Industrieweg Zuid,2051.0,3660.0,Oudsbergen,Limburg,In de gang bij de toiletten van het hoofdgebouw,Non-Nee,Oui-Ja,,"2051.0 Industrieweg Zuid, Oudsbergen, Limburg, Belgium 3660",51.0318784,5.5644166
Appareil fixe-Vast apparaat,Burgemeester Nolfstraat,,8500.0,Kortrijk,West-Vlaanderen,.,Oui-Ja,Non-Nee,," Burgemeester Nolfstraat, Kortrijk, West-Vlaanderen, Belgium 8500",50.8272146,3.2580918
Appareil fixe-Vast apparaat,Bourgondiëstraat,5.0,9700.0,Oudenaarde,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"5.0 Bourgondiëstraat, Oudenaarde, Oost-Vlaanderen, Belgium 9700",50.8433037,3.6116472
Appareil fixe-Vast apparaat,Peter Benoitlaan,2.0,8630.0,Veurne,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"2.0 Peter Benoitlaan, Veurne, West-Vlaanderen, Belgium 8630",51.0697819,2.6608042
Appareil fixe-Vast apparaat,Grote Markt,1.0,8900.0,Ieper,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"1.0 Grote Markt, Ieper, West-Vlaanderen, Belgium 8900",50.8510787,2.8867695
Appareil fixe-Vast apparaat,Korte Meersstraat,18.0,8900.0,Ieper,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"18.0 Korte Meersstraat, Ieper, West-Vlaanderen, Belgium 8900",50.8515653,2.8830392
Appareil fixe-Vast apparaat,Place du Palais de Justice,,5500.0,Dinant,Namur,Hall d entrée,Oui-Ja,Non-Nee,," Place du Palais de Justice, Dinant, Namur, Belgium 5500",50.2587086,4.9152153
Appareil fixe-Vast apparaat,Haandekotstraat,11.0,8972.0,Poperinge,West-Vlaanderen,Buiten langs straat zijde.,Oui-Ja,Oui-Ja,,"11.0 Haandekotstraat, Poperinge, West-Vlaanderen, Belgium 8972",50.9041979,2.6241568
Appareil fixe-Vast apparaat,RUE DE DROIXHE,12.0,4020.0,LIEGE,Liège,Bâtiment administratif - sas vers entrepôt 2,Non-Nee,Oui-Ja,,"12.0 RUE DE DROIXHE, LIEGE, Liège, Belgium 4020",50.6489097,5.6164482
Appareil fixe-Vast apparaat,Rue du Taciturne ,34.0,1000.0,Bruxelles,Bruxelles-Brussel,1er étage - palier,Non-Nee,Non-Nee,Heures de bureau,"34.0 Rue du Taciturne , Bruxelles, Bruxelles-Brussel, Belgium 1000",50.8443027,4.3792547
Appareil fixe-Vast apparaat,Kromstraat,68.0,2520.0,Ranst,Antwerpen,.,Oui-Ja,Non-Nee,,"68.0 Kromstraat, Ranst, Antwerpen, Belgium 2520",51.1939361,4.5471919
Appareil fixe-Vast apparaat,rue varin,129.0,4000.0,liège,Liège,acceuil,Oui-Ja,Non-Nee,,"129.0 rue varin, liège, Liège, Belgium 4000",50.6221269,5.5705641
Appareil fixe-Vast apparaat,boulevard d avroy,36.0,4000.0,liege,Liège,RDC acceuil,Oui-Ja,Non-Nee,,"36.0 boulevard d avroy, liege, Liège, Belgium 4000",50.6353953,5.5676214
Appareil fixe-Vast apparaat,quai du condoz ,15.0,4000.0,liège,Liège,bureaux rdc,Oui-Ja,Non-Nee,,"15.0 quai du condoz , liège, Liège, Belgium 4000",50.6202297,5.5845281
Appareil fixe-Vast apparaat,rue jonfosse,80.0,4000.0,liège,Liège,en face du bureau de la direction,Oui-Ja,Non-Nee,,"80.0 rue jonfosse, liège, Liège, Belgium 4000",50.6406,5.56347
Appareil fixe-Vast apparaat,rue hazinelle,2.0,4000.0,liège,Liège,1er ètage,Oui-Ja,Non-Nee,,"2.0 rue hazinelle, liège, Liège, Belgium 4000",50.639612,5.569583
Appareil fixe-Vast apparaat,rue hazinelle,2.0,4000.0,Liège,Liège,2ème étage,Oui-Ja,Non-Nee,,"2.0 rue hazinelle, Liège, Liège, Belgium 4000",50.639612,5.569583
Appareil fixe-Vast apparaat,montagne de bueren ,6.0,4000.0,liège,Liège,réfectoire,Oui-Ja,Non-Nee,,"6.0 montagne de bueren , liège, Liège, Belgium 4000",50.6481279,5.5773772
Appareil fixe-Vast apparaat,ferenstrée ,86.0,4000.0,liège,Liège,5éme ètage,Oui-Ja,Non-Nee,,"86.0 ferenstrée , liège, Liège, Belgium 4000",50.63507569999999,5.5628874
Appareil fixe-Vast apparaat,feronstrée ,86.0,4000.0,liège,Liège,4ème étage,Oui-Ja,Non-Nee,,"86.0 feronstrée , liège, Liège, Belgium 4000",50.6468491,5.5805433
Appareil fixe-Vast apparaat,feronstrée,86.0,4000.0,liège,Liège,3ème étage,Oui-Ja,Non-Nee,,"86.0 feronstrée, liège, Liège, Belgium 4000",50.6468491,5.5805433
Appareil fixe-Vast apparaat,rue st léonard ,135.0,4000.0,liège,Liège,acceuil,Oui-Ja,Non-Nee,,"135.0 rue st léonard , liège, Liège, Belgium 4000",50.6511051,5.5973516
Appareil fixe-Vast apparaat,place du marché ,2.0,4000.0,liège,Liège,5 ème étage ,Oui-Ja,Non-Nee,,"2.0 place du marché , liège, Liège, Belgium 4000",50.6457561,5.5763417
Appareil fixe-Vast apparaat,La batte ,10.0,4000.0,liége,Liège,2ème étage,Oui-Ja,Non-Nee,,"10.0 La batte , liége, Liège, Belgium 4000",50.6454756,5.5803028
Appareil fixe-Vast apparaat,la batte,10.0,4000.0,liège,Liège,5ème étage,Oui-Ja,Non-Nee,,"10.0 la batte, liège, Liège, Belgium 4000",50.6454756,5.5803028
Appareil fixe-Vast apparaat,la batte ,10.0,4000.0,liège,Liège,4ème étage  ,Oui-Ja,Non-Nee,,"10.0 la batte , liège, Liège, Belgium 4000",50.6454756,5.5803028
Appareil fixe-Vast apparaat,rue de l epée,1.0,4000.0,liège,Liège,RDC,Oui-Ja,Non-Nee,,"1.0 rue de l epée, liège, Liège, Belgium 4000",50.6450658,5.5762368
Appareil fixe-Vast apparaat,rue de l epée ,1.0,4000.0,liège,Liège,2ème étage,Oui-Ja,Non-Nee,,"1.0 rue de l epée , liège, Liège, Belgium 4000",50.6450658,5.5762368
Appareil fixe-Vast apparaat,Rue Féronstrée,98.0,4000.0,liège,Liège,salle d attente - 1er étage,Oui-Ja,Non-Nee,,"98.0 Rue Féronstrée, liège, Liège, Belgium 4000",50.6468491,5.5805433
Appareil fixe-Vast apparaat,rue de la tonne,80.0,4000.0,liège,Liège,parc auto,Oui-Ja,Non-Nee,,"80.0 rue de la tonne, liège, Liège, Belgium 4000",50.6615624,5.5484266
Appareil fixe-Vast apparaat,rue feronstrée ,136.0,4000.0,liège,Liège,étage bureau - 3 éme ètage,Oui-Ja,Non-Nee,,"136.0 rue feronstrée , liège, Liège, Belgium 4000",50.6468491,5.5805433
Appareil fixe-Vast apparaat,rue fond servais ,21.0,4000.0,liège,Liège,couloir principal,Oui-Ja,Non-Nee,,"21.0 rue fond servais , liège, Liège, Belgium 4000",50.6468058,5.5710309
Appareil fixe-Vast apparaat,rue de namur,2.0,4000.0,liège,Liège,2ème étage,Oui-Ja,Non-Nee,,"2.0 rue de namur, liège, Liège, Belgium 4000",50.6194327,5.5760172
Appareil fixe-Vast apparaat,rue de la goffe ,12.0,4000.0,liège,Liège,hall principal,Oui-Ja,Non-Nee,,"12.0 rue de la goffe , liège, Liège, Belgium 4000",50.6452359,5.5781303
Appareil fixe-Vast apparaat,ilot st georges,,4000.0,liège,Liège,hall d entré,Oui-Ja,Non-Nee,," ilot st georges, liège, Liège, Belgium 4000",50.6462577,5.580708200000001
Appareil fixe-Vast apparaat,place du marché,2.0,4000.0,liège,Liège,3ème étage,Oui-Ja,Non-Nee,,"2.0 place du marché, liège, Liège, Belgium 4000",50.6457561,5.5763417
Appareil fixe-Vast apparaat,place joseph willem,1.0,4000.0,liège,Liège,1er étage,Oui-Ja,Non-Nee,,"1.0 place joseph willem, liège, Liège, Belgium 4000",50.6117943,5.614326
Appareil fixe-Vast apparaat,rue de herve,451.0,4000.0,liège,Liège,acceuil,Oui-Ja,Non-Nee,,"451.0 rue de herve, liège, Liège, Belgium 4000",50.6289688,5.6208079
Appareil fixe-Vast apparaat,avenue de lille,,4000.0,liège,Liège,acceuil,Oui-Ja,Non-Nee,," avenue de lille, liège, Liège, Belgium 4000",50.6471033,5.6038092
Appareil fixe-Vast apparaat,rue chafnay,2.0,4000.0,liège,Liège,bureau acceuil police,Oui-Ja,Non-Nee,,"2.0 rue chafnay, liège, Liège, Belgium 4000",50.6432659,5.6367878
Appareil fixe-Vast apparaat,rue sergent merx,121.0,4000.0,liège,Liège,local acceuil,Oui-Ja,Non-Nee,,"121.0 rue sergent merx, liège, Liège, Belgium 4000",50.660185,5.5610476
Appareil fixe-Vast apparaat,rue st laurent,79.0,4000.0,liége,Liège,batiment G - couloir police,Oui-Ja,Non-Nee,,"79.0 rue st laurent, liége, Liège, Belgium 4000",50.6387366,5.5561834
Appareil fixe-Vast apparaat,rue de l hotel de ville,6.0,4031.0,angleur,Liège,couloir de gauche,Oui-Ja,Non-Nee,,"6.0 rue de l hotel de ville, angleur, Liège, Belgium 4031",50.6128019,5.5857123
Appareil fixe-Vast apparaat,rue gaston gregoire,23.0,4000.0,liège,Liège,couloir d acceuil,Oui-Ja,Non-Nee,,"23.0 rue gaston gregoire, liège, Liège, Belgium 4000",50.6424503,5.5840602
Appareil fixe-Vast apparaat,rue de Louveigné,3.0,4920.0,Remouchamps,Liège,sas d  entrée du local des guides sityée sur la terrasse de la grotte,Oui-Ja,Non-Nee,9h30         18h00,"3.0 rue de Louveigné, Remouchamps, Liège, Belgium 4920",50.4841192,5.717488
Appareil fixe-Vast apparaat,Am Wittumhof,10.0,4760.0,Büllingen,Liège,Entrée vers le bâtiment de gym à partir de la cour,Oui-Ja,Non-Nee,08:00 - 16:00,"10.0 Am Wittumhof, Büllingen, Liège, Belgium 4760",50.409065,6.2588081
Appareil fixe-Vast apparaat,Metropoolstraat,8.0,2900.0,Schoten,Antwerpen,gelijkvloers - aan toiletten,Non-Nee,Non-Nee,Bereikbaar maandag tot donderdag tussen 6 -16.30 en vrijdag 6 -14.30 (Gesloten: weekend en feestdagen + zomervakantie laatste 2 weken van juli + week tussen kerst en nieuwjaar),"8.0 Metropoolstraat, Schoten, Antwerpen, Belgium 2900",51.2400439,4.4735522
Appareil fixe-Vast apparaat,Servaes Hoedemaekerssquare ,9.0,1140.0,Evere ,Bruxelles-Brussel,wachtdienst commissariaat 2 ,Non-Nee,Non-Nee,,"9.0 Servaes Hoedemaekerssquare , Evere , Bruxelles-Brussel, Belgium 1140",50.8747945,4.4033913
Appareil fixe-Vast apparaat,Kerkevijverstraat,,9340.0,Lede,Oost-Vlaanderen,"De Bron (bibliotheek), buiten - kant grote parking",Oui-Ja,Oui-Ja,," Kerkevijverstraat, Lede, Oost-Vlaanderen, Belgium 9340",50.9697642,3.980324
Appareil fixe-Vast apparaat,Brabantstraat ,82.0,1210.0,Sint-Joost-Ten-Node ,Bruxelles-Brussel,COM 5 BLOC CEL ,Non-Nee,Non-Nee,,"82.0 Brabantstraat , Sint-Joost-Ten-Node , Bruxelles-Brussel, Belgium 1210",50.8588893,4.3620551
Appareil fixe-Vast apparaat,Kolonel Bourgstraat,124.0,1140.0,Evere,Bruxelles-Brussel,CAP BJC 2de  verdiep ,Non-Nee,Non-Nee,,"124.0 Kolonel Bourgstraat, Evere, Bruxelles-Brussel, Belgium 1140",50.8545797,4.4147815
Appareil fixe-Vast apparaat,Kolonel Bourgstraat ,124.0,1140.0,Evere ,Bruxelles-Brussel,CAP Onthaal ,Non-Nee,Non-Nee,,"124.0 Kolonel Bourgstraat , Evere , Bruxelles-Brussel, Belgium 1140",50.8545797,4.4147815
Appareil fixe-Vast apparaat,Rue Joseph Wauters ,62.0,4470.0,St georges sur meuse ,Liège,Refectoire ,Oui-Ja,Non-Nee,,"62.0 Rue Joseph Wauters , St georges sur meuse , Liège, Belgium 4470",50.5776217,5.3644109
Appareil fixe-Vast apparaat,Rue fond méan,,4470.0,saint georges sur meuse ,Liège,dans le bar ,Oui-Ja,Non-Nee,," Rue fond méan, saint georges sur meuse , Liège, Belgium 4470",50.6011034,5.3820884
Appareil fixe-Vast apparaat,RUE DE LA HURTRIE,36.0,7600.0,PERUWELZ,Hainaut,Dans l atelier ,Oui-Ja,Non-Nee,,"36.0 RUE DE LA HURTRIE, PERUWELZ, Hainaut, Belgium 7600",50.51344,3.61138
Appareil fixe-Vast apparaat,RUE PERE DAMIEN,2.0,7700.0,MOUSCRON,Hainaut,LOCAL MAITRE NAGEUR ,Oui-Ja,Non-Nee,,"2.0 RUE PERE DAMIEN, MOUSCRON, Hainaut, Belgium 7700",50.7472676,3.237287
Appareil fixe-Vast apparaat,Rue de l echauffourée ,1.0,7000.0,Mouscron,Hainaut,a l entrée ,Oui-Ja,Non-Nee,,"1.0 Rue de l echauffourée , Mouscron, Hainaut, Belgium 7000",50.753333,3.1817396
Appareil fixe-Vast apparaat,RUE DE LA SOLIDARITE ,80.0,7000.0,MOUSCRON,Hainaut,A L ENTREE ,Oui-Ja,Non-Nee,,"80.0 RUE DE LA SOLIDARITE , MOUSCRON, Hainaut, Belgium 7000",50.7447165,3.1963038
Appareil fixe-Vast apparaat,Drève André Du Jardin,1.0,7000.0,MOUSCRON,Hainaut,A L ENTREE,Oui-Ja,Non-Nee,,"1.0 Drève André Du Jardin, MOUSCRON, Hainaut, Belgium 7000",50.4614181,3.9730745
Appareil fixe-Vast apparaat,Porte des bâtisseurs,20.0,7000.0,mouscron ,Hainaut,a l entrée ,Oui-Ja,Non-Nee,,"20.0 Porte des bâtisseurs, mouscron , Hainaut, Belgium 7000",50.7064627,3.2542
Appareil fixe-Vast apparaat,RUE EMBIERIR,64.0,4171.0,COMBLAIN AU PONT ,Liège,A LA BUVETTE ,Oui-Ja,Non-Nee,,"64.0 RUE EMBIERIR, COMBLAIN AU PONT , Liège, Belgium 4171",50.5019258,5.5924478
Appareil fixe-Vast apparaat,MEERSBLOEM MELDEN,20.0,9700.0,OUDENAARDE,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"20.0 MEERSBLOEM MELDEN, OUDENAARDE, Oost-Vlaanderen, Belgium 9700",50.83053,3.5912
Appareil fixe-Vast apparaat,Frank van dyckelaan,28.0,9140.0,Temse,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"28.0 Frank van dyckelaan, Temse, Oost-Vlaanderen, Belgium 9140",51.117899,4.199508
Appareil fixe-Vast apparaat,Walgoedstraat,17.0,9140.0,TEMSE,Oost-Vlaanderen,.,Oui-Ja,Non-Nee,,"17.0 Walgoedstraat, TEMSE, Oost-Vlaanderen, Belgium 9140",51.1406478,4.1878083
Appareil fixe-Vast apparaat,Saffierstraat ,5.0,2200.0,HERENTALS,Antwerpen,;,Oui-Ja,Non-Nee,,"5.0 Saffierstraat , HERENTALS, Antwerpen, Belgium 2200",51.1642838,4.7911983
Appareil fixe-Vast apparaat,Rue de Verviers ,97.0,4700.0,Eupen,Liège,Dans la salle de formation,Oui-Ja,Non-Nee,08h00 - 16h00,"97.0 Rue de Verviers , Eupen, Liège, Belgium 4700",50.6319882,6.019218
Appareil fixe-Vast apparaat,Vaartstraat,166.0,2520.0,Ranst,Antwerpen,Op het gelijkvloers binnen aan de ingang van de winkel,Oui-Ja,Non-Nee,van maandag tot vrijdag van 7u00 tot 12u00 en van 12u45 tot 17u00,"166.0 Vaartstraat, Ranst, Antwerpen, Belgium 2520",51.2032932,4.5773142
Appareil fixe-Vast apparaat,Chemin d Arville,,5340.0,Gesves,Namur,Bureau au numéro 28,Non-Nee,Oui-Ja,," Chemin d Arville, Gesves, Namur, Belgium 5340",50.4254217,4.9925064
Appareil fixe-Vast apparaat,Roodebeeklaan ,66.0,1030.0,Schaerbeek ,Bruxelles-Brussel,Entréee COM3 ,Non-Nee,Non-Nee,,"66.0 Roodebeeklaan , Schaerbeek , Bruxelles-Brussel, Belgium 1030",50.849211,4.4037945
Appareil fixe-Vast apparaat,de Bériotstraat,,1210.0,Sint-Joost-ten-Node,Bruxelles-Brussel,5ieme étage ,Non-Nee,Non-Nee,," de Bériotstraat, Sint-Joost-ten-Node, Bruxelles-Brussel, Belgium 1210",50.8508928,4.3706516
Appareil fixe-Vast apparaat,de Bériotstraat ,,1210.0,Sint-Joost-ten-Node,Bruxelles-Brussel,RDC reception ,Non-Nee,Non-Nee,," de Bériotstraat , Sint-Joost-ten-Node, Bruxelles-Brussel, Belgium 1210",50.8508928,4.3706516
Appareil fixe-Vast apparaat,Gilainstraat ,70.0,3300.0,TIENEN,Vlaams-Brabant,"Toestel is gemonteerd op buitenmuur gebouw, links naast de witte buitendeur nooduitgang",Oui-Ja,Oui-Ja,,"70.0 Gilainstraat , TIENEN, Vlaams-Brabant, Belgium 3300",50.8105558,4.9362224
